radio,mcc,net,area,cell,unit,lon,lat,range,samples,changeable,created,updated,averageSignal
LTE,313,100,27211,133367256,0,-97.345833,32.751038,1000,1,1,1548783372,1548783372,0
LTE,313,100,27211,134182672,0,-97.320374,32.740459,1000,1,1,1548959346,1548959346,0
LTE,313,100,8705,41221128,0,-88.647964,35.46191,1000,1,1,1549011263,1549011263,0
LTE,313,100,8705,41221142,0,-88.647964,35.46191,1000,1,1,1549011596,1549011596,0
LTE,313,100,29459,138880792,0,-97.714485,26.184214,1000,1,1,1549024762,1549024762,0
LTE,313,100,29459,138752778,0,-97.715279,26.181057,1000,1,1,1549341371,1549341371,0
LTE,313,100,22584,15256341,0,-73.992691,40.742844,1000,1,1,1549461496,1549461496,0
LTE,313,100,27194,133590785,0,-97.342684,32.901834,2014,3,1,1549836794,1584062911,0
LTE,313,100,27194,133732887,0,-97.436268,32.884066,1000,2,1,1549846354,1563581770,0
LTE,313,100,27194,134028297,0,-97.306521,32.854861,3525,2,1,1550040540,1564262844,0
LTE,313,100,34661,194361111,0,-116.386246,34.0826,1000,1,1,1550350484,1550350484,0
LTE,313,100,27173,133933833,0,-97.113781,32.944291,1272,4,1,1550440129,1574277906,0
LTE,313,100,27173,133933826,0,-97.116214,32.943662,1166,5,1,1550440245,1577225711,0
LTE,313,100,27173,133933854,0,-97.116377,32.943309,1188,4,1,1550440257,1570325623,0
LTE,313,100,27173,133723139,0,-97.114919,32.942498,1343,4,1,1550440381,1574290115,0
LTE,313,100,27173,134707729,0,-97.11401,32.942407,1405,4,1,1550440775,1574289999,0
LTE,313,100,27173,133723167,0,-97.11383,32.939866,1000,2,1,1550441379,1570322514,0
LTE,313,100,27173,133637897,0,-97.111404,32.938725,1000,1,1,1550441446,1550441446,0
LTE,313,100,27173,134707741,0,-97.111015,32.942173,1000,1,1,1550443174,1550443174,0
LTE,313,100,27173,133603842,0,-97.111015,32.942173,1000,1,1,1550443455,1550443455,0
LTE,313,100,27173,133640208,0,-97.111015,32.942173,1000,1,1,1550443460,1550443460,0
LTE,313,100,27173,133617423,0,-97.111015,32.942173,1000,1,1,1550443481,1550443481,0
LTE,313,100,27173,133640209,0,-97.111015,32.942173,1000,1,1,1550443527,1550443527,0
LTE,313,100,27173,133645840,0,-97.111015,32.942173,1000,1,1,1550443569,1550443569,0
LTE,313,100,27173,133645841,0,-97.111015,32.942173,1000,1,1,1550443628,1550443628,0
LTE,313,100,27173,133661200,0,-97.111015,32.942173,1000,1,1,1550443683,1550443683,0
LTE,313,100,27173,133329302,0,-97.242619,32.985943,1000,2,1,1550443982,1574293140,0
LTE,313,100,27173,133944279,0,-97.250519,32.985706,1000,1,1,1550443987,1550443987,0
LTE,313,100,27173,133314575,0,-97.250519,32.985706,1000,1,1,1550444037,1550444037,0
LTE,313,100,27173,133314577,0,-97.250519,32.985706,1000,1,1,1550444093,1550444093,0
LTE,313,100,27194,133470937,0,-97.281105,32.971642,1000,1,1,1550444225,1550444225,0
LTE,313,100,27211,133483224,0,-97.415446,32.747236,1605,2,1,1550633194,1565733925,0
LTE,313,100,27194,134013456,0,-97.320984,32.787613,1000,1,1,1550736263,1550736263,0
LTE,313,100,27209,133496835,0,-97.342468,32.875408,1000,1,1,1550869705,1550869705,0
LTE,313,100,27209,133496861,0,-97.315727,32.87473,2498,2,1,1550869774,1566226590,0
LTE,313,100,27209,133496863,0,-97.315784,32.874759,2493,2,1,1550869778,1566226578,0
LTE,313,100,27209,134198794,0,-97.32196,32.874067,1921,2,1,1550869804,1564263059,0
LTE,313,100,27209,133496833,0,-97.342468,32.875408,1000,1,1,1550869825,1550869825,0
LTE,313,100,27209,134198935,0,-97.289139,32.873898,1000,1,1,1550870071,1550870071,0
LTE,313,100,27209,133496855,0,-97.289047,32.873947,1000,1,1,1550877448,1550877448,0
LTE,313,100,27194,134028437,0,-97.336423,32.888799,2520,4,1,1550877945,1584062852,0
LTE,313,100,15109,51331594,0,-90.450714,31.575798,1000,1,1,1550927860,1550927860,0
LTE,313,100,27209,133438977,0,-97.277883,32.839445,1000,3,1,1551026744,1564492548,0
LTE,313,100,27209,133492226,0,-97.263217,32.842889,1000,6,1,1551026790,1569616546,0
LTE,313,100,27209,133438978,0,-97.260933,32.839662,3114,8,1,1551026796,1581547407,0
LTE,313,100,27209,134174217,0,-97.261662,32.84316,1371,8,1,1551026826,1569626779,0
LTE,313,100,27209,133825821,0,-97.21983,32.834353,1000,2,1,1551026914,1564492725,0
LTE,313,100,27209,134176797,0,-97.211719,32.834296,1000,2,1,1551026929,1564492831,0
LTE,313,100,27209,133604893,0,-97.199882,32.838816,1000,2,1,1551026971,1566589656,0
LTE,313,100,27209,133593887,0,-97.190796,32.838471,1000,2,1,1551026991,1582207389,0
LTE,313,100,27209,133593885,0,-97.184258,32.839527,1000,1,1,1551027008,1551027008,0
LTE,313,100,27209,134190863,0,-97.181721,32.839542,1000,4,1,1551027038,1577213945,0
LTE,313,100,27209,134198289,0,-97.172386,32.839613,1000,4,1,1551027041,1577213977,0
LTE,313,100,27209,133496600,0,-97.168816,32.839626,1000,1,1,1551027051,1551027051,0
LTE,313,100,27188,133497560,0,-97.132939,32.836765,1000,2,1,1551027150,1564961575,0
LTE,313,100,27188,133181401,0,-97.12341,32.837507,1000,2,1,1551027176,1564961601,0
LTE,313,100,27188,133181399,0,-97.123089,32.837748,1000,2,1,1551027181,1564961599,0
LTE,313,100,27188,134151192,0,-97.116257,32.843845,1000,1,1,1551027209,1551027209,0
LTE,313,100,27188,133181213,0,-97.117342,32.842029,1000,5,1,1551027221,1574905236,0
LTE,313,100,27188,134151197,0,-97.113731,32.847366,1000,1,1,1551027223,1551027223,0
LTE,313,100,27188,134151190,0,-97.112656,32.848858,1000,1,1,1551027229,1551027229,0
LTE,313,100,27188,133162776,0,-97.106567,32.857441,1000,1,1,1551027264,1551027264,0
LTE,313,100,27188,133749251,0,-97.104973,32.859717,1000,2,1,1551027274,1575405610,0
LTE,313,100,27188,133749249,0,-97.10174,32.866351,1000,4,1,1551027297,1575405636,0
LTE,313,100,27188,133162755,0,-97.099205,32.876087,1000,1,1,1551027336,1551027336,0
LTE,313,100,27188,133739009,0,-97.099117,32.878212,1000,2,1,1551027343,1575405681,0
LTE,313,100,27188,133723650,0,-97.099083,32.885622,1000,2,1,1551027371,1575405707,0
LTE,313,100,27188,133723651,0,-97.099102,32.885893,1000,2,1,1551027376,1569709842,0
LTE,313,100,27188,133723649,0,-97.095459,32.90965,1000,4,1,1551027423,1574277741,0
LTE,313,100,27188,133723863,0,-97.09028,32.917088,1720,7,1,1551027451,1571439448,0
LTE,313,100,27188,133723670,0,-97.098805,32.909964,1000,2,1,1551027457,1564982348,0
LTE,313,100,27173,134707727,0,-97.098007,32.936279,1000,1,1,1551027579,1551027579,0
LTE,313,100,27173,134473745,0,-97.123077,32.95192,1000,1,1,1551027746,1551027746,0
LTE,313,100,34632,192293647,0,-119.45961,34.950302,1000,1,1,1551202585,1551202585,0
LTE,313,100,27197,133484061,0,-97.452667,32.775875,1000,1,1,1551286594,1551286594,0
LTE,313,100,27197,134025226,0,-97.453712,32.775024,1000,1,1,1551287908,1551287908,0
LTE,313,100,27197,133837064,0,-97.452488,32.779997,1613,2,1,1551288004,1571172587,0
LTE,313,100,27197,133178773,0,-97.451,32.778931,1841,2,1,1551288088,1571172593,0
LTE,313,100,27197,133178640,0,-97.451729,32.753803,1000,1,1,1551288149,1551288149,0
LTE,313,100,27197,134149384,0,-97.451729,32.753803,1000,1,1,1551288185,1551288185,0
LTE,313,100,27194,134191902,0,-97.374855,32.871422,1000,1,1,1551307602,1551307602,0
LTE,313,100,27194,133979798,0,-97.341861,32.842479,1000,3,1,1551309111,1582219800,0
LTE,313,100,27194,133739286,0,-97.330787,32.839455,1105,2,1,1551310791,1567809584,0
LTE,313,100,27194,133590787,0,-97.36714,32.878436,2023,3,1,1551332874,1566226027,0
LTE,313,100,27211,133482264,0,-97.409279,32.734276,1000,1,1,1551380437,1551380437,0
LTE,313,100,27211,133182237,0,-97.388176,32.732853,1000,1,1,1551380494,1551380494,0
LTE,313,100,27211,133482270,0,-97.387115,32.732861,1000,1,1,1551380497,1551380497,0
LTE,313,100,27209,133809923,0,-97.264999,32.839501,1000,2,1,1551558713,1564492579,0
LTE,313,100,27209,133809921,0,-97.256371,32.840012,1000,2,1,1551558731,1564492611,0
LTE,313,100,27209,134178582,0,-97.201298,32.833292,1000,2,1,1551558909,1570314832,0
LTE,313,100,27209,133129999,0,-97.195008,32.837016,1000,2,1,1551558923,1564616193,0
LTE,313,100,27209,134190865,0,-97.19186,32.83996,1000,2,1,1551558947,1564493351,0
LTE,313,100,27209,134198287,0,-97.162752,32.839869,1000,5,1,1551559036,1577214004,0
LTE,313,100,27209,133496598,0,-97.161484,32.839966,1000,1,1,1551559043,1551559043,0
LTE,313,100,27188,134199825,0,-97.140406,32.836768,1000,4,1,1551559110,1582219175,0
LTE,313,100,27188,133748184,0,-97.116226,32.843857,1000,1,1,1551559206,1551559206,0
LTE,313,100,27188,133739224,0,-97.10787,32.855573,1000,4,1,1551559244,1570315158,0
LTE,313,100,27188,133739223,0,-97.103905,32.861048,1000,2,1,1551559289,1570315161,0
LTE,313,100,27188,133718745,0,-97.093864,32.904441,4915,4,1,1551559297,1571439432,0
LTE,313,100,27188,133723864,0,-97.089867,32.886787,1000,2,1,1551559395,1571439266,0
LTE,313,100,27188,133723865,0,-97.09906,32.885086,1000,1,1,1551559402,1551559402,0
LTE,313,100,27188,133826589,0,-97.084335,32.92688,1000,1,1,1551559864,1551559864,0
LTE,313,100,27188,133826590,0,-97.084358,32.925869,1000,1,1,1551559872,1551559872,0
LTE,313,100,27188,133213961,0,-97.082951,32.924202,1000,2,1,1551560682,1564982266,0
LTE,313,100,27188,133213968,0,-97.079793,32.922533,1000,5,1,1551560896,1577225223,0
LTE,313,100,27188,133826562,0,-97.079824,32.921955,1000,3,1,1551560901,1577225288,0
LTE,313,100,27188,133213962,0,-97.086582,32.924525,1000,2,1,1551572653,1564982280,0
LTE,313,100,27188,133214103,0,-97.088086,32.92555,1000,5,1,1551572659,1577225534,0
LTE,313,100,27209,133722584,0,-97.153137,32.842873,1067,3,1,1551574287,1575417207,0
LTE,313,100,27209,133496791,0,-97.161064,32.840522,1235,13,1,1551574370,1582219235,0
LTE,313,100,27209,133594072,0,-97.173626,32.839987,1000,2,1,1551574444,1571018585,0
LTE,313,100,27209,133594071,0,-97.181796,32.84045,1019,3,1,1551574467,1582219296,0
LTE,313,100,27209,133810135,0,-97.245028,32.84007,1192,3,1,1551574655,1582219510,0
LTE,313,100,27209,133810137,0,-97.269638,32.839844,2105,3,1,1551574736,1582219543,0
LTE,313,100,27209,133593859,0,-97.192959,32.840488,1000,2,1,1551629173,1564492953,0
LTE,313,100,27209,133593857,0,-97.184971,32.839413,1000,2,1,1551629197,1564961438,0
LTE,313,100,27188,133754327,0,-97.113701,32.847412,1000,1,1,1551629435,1551629435,0
LTE,313,100,27188,133728985,0,-97.096299,32.839323,1893,8,1,1551629450,1582207783,0
LTE,313,100,27188,133737689,0,-97.102257,32.864037,1000,1,1,1551629513,1551629513,0
LTE,313,100,27173,133604056,0,-97.133824,32.954125,3477,12,1,1551629851,1574292265,0
LTE,313,100,27173,133703640,0,-97.139164,32.959729,4130,3,1,1551629854,1574292392,0
LTE,313,100,27173,133624024,0,-97.102943,32.941448,1000,1,1,1551629860,1551629860,0
LTE,313,100,27173,133723353,0,-97.117686,32.945008,1921,9,1,1551629865,1574289636,0
LTE,313,100,34630,193131030,0,-117.645744,34.050213,1000,1,1,1551795943,1551795943,0
LTE,313,100,27173,133944066,0,-97.246231,32.934832,1000,2,1,1551888115,1569850242,0
LTE,313,100,27194,134035471,0,-97.315033,32.826031,1000,1,1,1551892534,1551892534,0
LTE,313,100,27194,133979797,0,-97.335576,32.857784,2044,4,1,1551943992,1569516478,0
LTE,313,100,27194,133739287,0,-97.314293,32.81295,1000,2,1,1551991133,1563800353,0
LTE,313,100,39180,115723793,0,-111.876572,40.595146,1000,1,1,1552166993,1552166993,0
LTE,313,100,27209,133316503,0,-97.265907,32.839474,1000,1,1,1552239478,1552239478,0
LTE,313,100,27209,133593878,0,-97.180828,32.839667,1000,4,1,1552239764,1574905449,0
LTE,313,100,27209,133496579,0,-97.17098,32.839575,1000,3,1,1552239772,1570314924,0
LTE,313,100,27209,133496607,0,-97.167926,32.839644,1000,2,1,1552239790,1564961471,0
LTE,313,100,27209,133722370,0,-97.154873,32.839466,1000,2,1,1552239806,1574905346,0
LTE,313,100,27209,133496606,0,-97.148662,32.838097,1000,2,1,1552239854,1564961527,0
LTE,313,100,27188,133497375,0,-97.137804,32.83687,1000,4,1,1552239867,1574277303,0
LTE,313,100,27188,133497374,0,-97.128763,32.837056,1000,4,1,1552239896,1574277359,0
LTE,313,100,27188,133497367,0,-97.130524,32.836645,1000,2,1,1552239911,1575405465,0
LTE,313,100,27188,133497368,0,-97.137632,32.836668,1000,4,1,1552239913,1575405443,0
LTE,313,100,27188,133181206,0,-97.122459,32.837631,1000,1,1,1552239929,1552239929,0
LTE,313,100,27188,133605398,0,-97.11483,32.845863,1000,1,1,1552239968,1552239968,0
LTE,313,100,27188,133838346,0,-97.122097,32.839747,1074,4,1,1552239972,1582219145,0
LTE,313,100,27188,134151178,0,-97.113708,32.84745,1000,1,1,1552239975,1552239975,0
LTE,313,100,27188,133997206,0,-97.106445,32.857716,1000,1,1,1552240019,1552240019,0
LTE,313,100,27188,133997205,0,-97.101377,32.86593,1000,3,1,1552240053,1570315650,0
LTE,313,100,27188,134158229,0,-97.09964,32.873299,1000,1,1,1552240081,1552240081,0
LTE,313,100,27188,134158088,0,-97.099282,32.876185,1000,3,1,1552240084,1570315716,0
LTE,313,100,27188,133997071,0,-97.100302,32.872522,1000,4,1,1552240093,1570326220,0
LTE,313,100,27188,133723672,0,-97.099085,32.889338,1000,3,1,1552240169,1575405713,0
LTE,313,100,27188,133758744,0,-97.079879,32.924174,1000,2,1,1552240303,1564982235,0
LTE,313,100,27173,134707720,0,-97.10096,32.938608,1000,4,1,1552240354,1574277842,0
LTE,313,100,27173,134707713,0,-97.106651,32.942852,1000,1,1,1552240395,1552240395,0
LTE,313,100,27173,133809695,0,-97.133316,32.955669,1000,1,1,1552245015,1552245015,0
LTE,313,100,27173,133603863,0,-97.127803,32.948405,1356,2,1,1552245094,1570322547,0
LTE,313,100,27173,133603864,0,-97.149208,32.960636,1000,1,1,1552245136,1552245136,0
LTE,313,100,27173,133703447,0,-97.157097,32.967033,1000,1,1,1552245176,1552245176,0
LTE,313,100,27173,133603843,0,-97.157463,32.967937,1000,1,1,1552245180,1552245180,0
LTE,313,100,27173,133604055,0,-97.160774,32.974249,1000,2,1,1552245222,1571439800,0
LTE,313,100,27173,133703641,0,-97.16528,32.978818,1576,3,1,1552245313,1574292472,0
LTE,313,100,27173,133624023,0,-97.220215,32.987683,3222,4,1,1552252097,1574292978,0
LTE,313,100,27173,133517784,0,-97.187691,32.991634,1000,1,1,1552252114,1552252114,0
LTE,313,100,27173,133157849,0,-97.190826,32.992592,1000,1,1,1552252119,1552252119,0
LTE,313,100,27173,133703897,0,-97.205811,32.99752,1000,1,1,1552252212,1552252212,0
LTE,313,100,27173,133661187,0,-97.20858,32.998924,1000,1,1,1552254208,1552254208,0
LTE,313,100,27173,133329154,0,-97.20858,32.998924,1000,1,1,1552254212,1552254212,0
LTE,313,100,27173,133451521,0,-97.20858,32.998924,1000,1,1,1552254259,1552254259,0
LTE,313,100,27173,133552129,0,-97.20858,32.998924,1000,1,1,1552254272,1552254272,0
LTE,313,100,27173,133451523,0,-97.259251,32.979425,2606,3,1,1552254388,1574293493,0
LTE,313,100,27194,133633281,0,-97.258034,32.98177,1000,1,1,1552254479,1552254479,0
LTE,313,100,27194,133470723,0,-97.293709,32.967285,1000,1,1,1552254493,1552254493,0
LTE,313,100,27173,133451551,0,-97.297913,32.965031,1000,1,1,1552254520,1552254520,0
LTE,313,100,27194,134501897,0,-97.308273,32.959721,1000,1,1,1552254595,1552254595,0
LTE,313,100,27194,133800727,0,-97.330615,32.947254,1754,2,1,1552254715,1564357322,0
LTE,313,100,27194,133671176,0,-97.316261,32.940556,1000,2,1,1552254729,1574294153,0
LTE,313,100,27209,134167070,0,-97.263672,32.757999,1000,1,1,1552405657,1552405657,0
LTE,313,100,27211,134157853,0,-97.358986,32.733551,1000,1,1,1552406037,1552406037,0
LTE,313,100,27211,133576962,0,-97.402554,32.709044,1000,2,1,1552406201,1552406236,0
LTE,313,100,27184,133991433,0,-97.405327,32.696144,1000,1,1,1552406278,1552406278,0
LTE,313,100,27184,134157066,0,-97.407661,32.673538,1000,1,1,1552406377,1552406377,0
LTE,313,100,27184,133484823,0,-97.417458,32.657593,1000,1,1,1552406456,1552406456,0
LTE,313,100,27184,133971224,0,-97.417351,32.65667,1000,1,1,1552406460,1552406460,0
LTE,313,100,27184,133971217,0,-97.417053,32.655037,1000,1,1,1552406466,1552406466,0
LTE,313,100,27184,134175505,0,-97.408055,32.658114,1596,2,1,1552406557,1567890410,0
LTE,313,100,27184,133821400,0,-97.408707,32.643787,1000,1,1,1552406633,1552406633,0
LTE,313,100,27184,133496280,0,-97.416519,32.675797,1000,2,1,1552413029,1565613916,0
LTE,313,100,27184,133720342,0,-97.343933,32.671764,1000,1,1,1552413540,1552413540,0
LTE,313,100,27184,133489944,0,-97.340633,32.667957,1000,2,1,1552413558,1565614212,0
LTE,313,100,27184,133489951,0,-97.337368,32.669993,1000,2,1,1552413582,1565873676,0
LTE,313,100,27184,133720349,0,-97.342865,32.672817,1000,1,1,1552413598,1552413598,0
LTE,313,100,2371,208156589,0,-74.274849,40.576424,1000,1,1,1552413610,1552413610,0
LTE,313,100,27184,134160911,0,-97.342834,32.672924,1000,1,1,1552413722,1552413722,0
LTE,313,100,27184,133490137,0,-97.339614,32.670007,1000,3,1,1552413738,1565700793,0
LTE,313,100,27184,133720321,0,-97.337307,32.675314,1000,2,1,1552415360,1565982016,0
LTE,313,100,27184,133951254,0,-97.357422,32.65979,1000,1,1,1552415847,1552415847,0
LTE,313,100,27211,133585176,0,-97.314919,32.747425,1000,1,1,1552417091,1552417091,0
LTE,313,100,27211,134169103,0,-97.337112,32.75597,1000,1,1,1552538445,1552538445,0
LTE,313,100,27194,133586711,0,-97.383209,32.785538,1000,1,1,1552538784,1552538784,0
LTE,313,100,27194,133584413,0,-97.384628,32.791367,1000,1,1,1552538844,1552538844,0
LTE,313,100,27194,133822495,0,-97.372391,32.801907,1000,1,1,1552538930,1552538930,0
LTE,313,100,27194,134153489,0,-97.366859,32.804901,1000,1,1,1552538978,1552538978,0
LTE,313,100,27194,133495064,0,-97.390516,32.872693,2687,5,1,1552539383,1584063211,0
LTE,313,100,27194,133495071,0,-97.389298,32.879138,2951,4,1,1552539650,1584058191,0
LTE,313,100,12554,176935944,0,-81.833031,30.320503,1000,1,1,1552548989,1552548989,0
LTE,313,100,27184,133490136,0,-97.339248,32.665685,2195,3,1,1552589456,1566416047,0
LTE,313,100,27184,133490135,0,-97.325592,32.669481,1000,2,1,1552589496,1565700901,0
LTE,313,100,27184,133496066,0,-97.41468,32.683704,1000,2,1,1552604435,1565613948,0
LTE,313,100,27184,133496067,0,-97.425568,32.683718,1000,2,1,1552604456,1565790406,0
LTE,313,100,27184,133611542,0,-97.381622,32.675264,1000,2,1,1552604847,1565790555,0
LTE,313,100,27184,133611543,0,-97.379249,32.674069,1000,2,1,1552604855,1565790566,0
LTE,313,100,27184,134189078,0,-97.377029,32.672855,1000,1,1,1552604869,1552604869,0
LTE,313,100,27184,133238786,0,-97.384185,32.676521,1000,2,1,1552604895,1565614007,0
LTE,313,100,27184,133238814,0,-97.375991,32.672596,1000,2,1,1552604940,1565700604,0
LTE,313,100,27184,134027528,0,-97.361984,32.656521,1000,1,1,1552605163,1552605163,0
LTE,313,100,27184,134196240,0,-97.422638,32.682965,1375,2,1,1552673828,1581729535,0
LTE,313,100,27211,134169097,0,-97.331924,32.732216,1000,1,1,1552678099,1552678099,0
LTE,313,100,27211,133585439,0,-97.332001,32.726257,1000,1,1,1552681507,1552681507,0
LTE,313,100,27184,133489950,0,-97.328873,32.665398,1000,1,1,1552682278,1552682278,0
LTE,313,100,27184,133496279,0,-97.416774,32.699988,1179,2,1,1552687024,1557525744,0
LTE,313,100,27184,134148111,0,-97.44136,32.720814,1000,1,1,1552687168,1552687168,0
LTE,313,100,27184,134148113,0,-97.442284,32.719406,1000,1,1,1552690803,1552690803,0
LTE,313,100,27184,133606361,0,-97.401155,32.691728,4556,2,1,1552690865,1565733496,0
LTE,313,100,27184,134157207,0,-97.408657,32.677349,1000,2,1,1552696465,1552696733,0
LTE,313,100,27184,133496094,0,-97.414604,32.684711,1000,1,1,1552700548,1552700548,0
LTE,313,100,27184,133496095,0,-97.413277,32.684738,1000,1,1,1552700826,1552700826,0
LTE,313,100,27184,133487389,0,-97.455498,32.684055,1000,1,1,1552700937,1552700937,0
LTE,313,100,27184,133864733,0,-97.468082,32.692028,1000,2,1,1552700989,1571172221,0
LTE,313,100,27184,133487384,0,-97.472278,32.702574,1000,2,1,1552701032,1565959546,0
LTE,313,100,27184,134022551,0,-97.471764,32.70224,1000,1,1,1552701067,1552701067,0
LTE,313,100,27197,133464599,0,-97.477196,32.712284,1000,1,1,1552702402,1552702402,0
LTE,313,100,27197,133870104,0,-97.476306,32.710072,1000,2,1,1552702410,1565959539,0
LTE,313,100,27194,133584601,0,-97.438693,32.770406,2958,2,1,1552766283,1565733977,0
LTE,313,100,27197,133485853,0,-97.441182,32.798255,1226,2,1,1552771479,1565789783,0
LTE,313,100,27194,134150935,0,-97.293098,32.839466,1000,1,1,1552772019,1552772019,0
LTE,313,100,27209,134150935,0,-97.28923,32.839474,1000,1,1,1552772030,1552772030,0
LTE,313,100,27188,133486616,0,-97.118881,32.840633,1000,1,1,1552772542,1552772542,0
LTE,313,100,27188,133486614,0,-97.113136,32.848221,1000,1,1,1552772574,1552772574,0
LTE,313,100,27188,133739031,0,-97.110664,32.851707,1000,1,1,1552772587,1552772587,0
LTE,313,100,27188,133739030,0,-97.102387,32.865977,1000,4,1,1552772622,1570326226,0
LTE,313,100,27188,133997064,0,-97.101361,32.868835,1000,6,1,1552772659,1570326236,0
LTE,313,100,27188,133162762,0,-97.099106,32.879957,1000,2,1,1552772702,1570315722,0
LTE,313,100,27188,133162903,0,-97.099091,32.881351,1000,1,1,1552772707,1552772707,0
LTE,313,100,27188,134658198,0,-97.099052,32.887348,1000,1,1,1552772729,1552772729,0
